",""ID_ADNe"",""Site"",""ID_reception"",""Latitude"",""Longitude"",""Depth_CTD"",""Tide"",""Depth_m"",""Temperature"",""Salinity"",""Date"",""Project"",""Locus"""
"126,""ADE_21_00429"",""Godbout"",""6M3-a"",""49.302127975970507"",""-67.698299987241626"",""7.67"",""1.9"",5.77,""10.85"",""27.84"",2021-08-24,""PPO.Godbout.2021"",""MiFishU"""
"127,""ADE_21_00429"",""Godbout"",""6M3-a"",""49.302127975970507"",""-67.698299987241626"",""7.67"",""1.9"",5.77,""10.85"",""27.84"",2021-08-24,""PPO.Godbout.2021"",""16Schord"""
"128,""ADE_21_00429"",""Godbout"",""6M3-a"",""49.302127975970507"",""-67.698299987241626"",""7.67"",""1.9"",5.77,""10.85"",""27.84"",2021-08-24,""PPO.Godbout.2021"",""COI"""
"129,""ADE_21_00430"",""Godbout"",""6M4-a"",""49.30202697403729"",""-67.698108041658998"",""8.16"",""1.9"",6.26,""10.44"",""27.97"",2021-08-24,""PPO.Godbout.2021"",""12S248"""
"130,""ADE_21_00430"",""Godbout"",""6M4-a"",""49.30202697403729"",""-67.698108041658998"",""8.16"",""1.9"",6.26,""10.44"",""27.97"",2021-08-24,""PPO.Godbout.2021"",""MiFishU"""
"131,""ADE_21_00430"",""Godbout"",""6M4-a"",""49.30202697403729"",""-67.698108041658998"",""8.16"",""1.9"",6.26,""10.44"",""27.97"",2021-08-24,""PPO.Godbout.2021"",""16Schord"""
"132,""ADE_21_00430"",""Godbout"",""6M4-a"",""49.30202697403729"",""-67.698108041658998"",""8.16"",""1.9"",6.26,""10.44"",""27.97"",2021-08-24,""PPO.Godbout.2021"",""COI"""
"133,""ADE_21_00431"",""Godbout"",""6M4-c"",""49.30202697403729"",""-67.698108041658998"",""8.16"",""1.9"",6.26,""10.44"",""27.97"",2021-08-24,""PPO.Godbout.2021"",""12S248"""
"134,""ADE_21_00431"",""Godbout"",""6M4-c"",""49.30202697403729"",""-67.698108041658998"",""8.16"",""1.9"",6.26,""10.44"",""27.97"",2021-08-24,""PPO.Godbout.2021"",""MiFishU"""
"135,""ADE_21_00431"",""Godbout"",""6M4-c"",""49.30202697403729"",""-67.698108041658998"",""8.16"",""1.9"",6.26,""10.44"",""27.97"",2021-08-24,""PPO.Godbout.2021"",""16Schord"""
"136,""ADE_21_00431"",""Godbout"",""6M4-c"",""49.30202697403729"",""-67.698108041658998"",""8.16"",""1.9"",6.26,""10.44"",""27.97"",2021-08-24,""PPO.Godbout.2021"",""COI"""
"137,""ADE_21_00432"",""Godbout"",""2M4-a"",""49.302442967891693"",""-67.698320019990206"",""6.26"",""2.9"",3.36,""9.61"",""28.3"",2021-08-24,""PPO.Godbout.2021"",""12S248"""
"138,""ADE_21_00432"",""Godbout"",""2M4-a"",""49.302442967891693"",""-67.698320019990206"",""6.26"",""2.9"",3.36,""9.61"",""28.3"",2021-08-24,""PPO.Godbout.2021"",""MiFishU"""
"139,""ADE_21_00432"",""Godbout"",""2M4-a"",""49.302442967891693"",""-67.698320019990206"",""6.26"",""2.9"",3.36,""9.61"",""28.3"",2021-08-24,""PPO.Godbout.2021"",""16Schord"""
"140,""ADE_21_00432"",""Godbout"",""2M4-a"",""49.302442967891693"",""-67.698320019990206"",""6.26"",""2.9"",3.36,""9.61"",""28.3"",2021-08-24,""PPO.Godbout.2021"",""COI"""
"141,""ADE_21_00433"",""Godbout"",""11M2-a"",""49.300341960042715"",""-67.699011024087667"",""12.3"",""2.1"",10.2,""11.75"",""27.43"",2021-08-24,""PPO.Godbout.2021"",""12S248"""
"142,""ADE_21_00433"",""Godbout"",""11M2-a"",""49.300341960042715"",""-67.699011024087667"",""12.3"",""2.1"",10.2,""11.75"",""27.43"",2021-08-24,""PPO.Godbout.2021"",""MiFishU"""
"143,""ADE_21_00433"",""Godbout"",""11M2-a"",""49.300341960042715"",""-67.699011024087667"",""12.3"",""2.1"",10.2,""11.75"",""27.43"",2021-08-24,""PPO.Godbout.2021"",""16Schord"""
"144,""ADE_21_00433"",""Godbout"",""11M2-a"",""49.300341960042715"",""-67.699011024087667"",""12.3"",""2.1"",10.2,""11.75"",""27.43"",2021-08-24,""PPO.Godbout.2021"",""COI"""
"145,""ADE_21_00434"",""Godbout"",""6M4-b"",""49.30202404037118"",""-67.698511965572834"",""5.99"",""1.6"",4.39,""4.34"",""28.25"",2021-05-31,""PPO.Godbout.2021"",""12S248"""
"146,""ADE_21_00434"",""Godbout"",""6M4-b"",""49.30202404037118"",""-67.698511965572834"",""5.99"",""1.6"",4.39,""4.34"",""28.25"",2021-05-31,""PPO.Godbout.2021"",""MiFishU"""
"147,""ADE_21_00434"",""Godbout"",""6M4-b"",""49.30202404037118"",""-67.698511965572834"",""5.99"",""1.6"",4.39,""4.34"",""28.25"",2021-05-31,""PPO.Godbout.2021"",""16Schord"""
"148,""ADE_21_00434"",""Godbout"",""6M4-b"",""49.30202404037118"",""-67.698511965572834"",""5.99"",""1.6"",4.39,""4.34"",""28.25"",2021-05-31,""PPO.Godbout.2021"",""COI"""
"149,""ADE_21_00435"",""Godbout"",""6M1-c"",""49.30243500508368"",""-67.69948803819716"",""4.9400000000000004"",""1.1000000000000001"",3.84,""6.45"",""26.8"",2021-05-31,""PPO.Godbout.2021"",""12S248"""
"150,""ADE_21_00435"",""Godbout"",""6M1-c"",""49.30243500508368"",""-67.69948803819716"",""4.9400000000000004"",""1.1000000000000001"",3.84,""6.45"",""26.8"",2021-05-31,""PPO.Godbout.2021"",""MiFishU"""
"151,""ADE_21_00435"",""Godbout"",""6M1-c"",""49.30243500508368"",""-67.69948803819716"",""4.9400000000000004"",""1.1000000000000001"",3.84,""6.45"",""26.8"",2021-05-31,""PPO.Godbout.2021"",""16Schord"""
"152,""ADE_21_00435"",""Godbout"",""6M1-c"",""49.30243500508368"",""-67.69948803819716"",""4.9400000000000004"",""1.1000000000000001"",3.84,""6.45"",""26.8"",2021-05-31,""PPO.Godbout.2021"",""COI"""
"153,""ADE_21_00436"",""Godbout"",""6M3-b"",""49.302202994003892"",""-67.69897498190403"",""5.68"",""1.6"",4.08,""5.13"",""27.7"",2021-05-31,""PPO.Godbout.2021"",""12S248"""
"154,""ADE_21_00436"",""Godbout"",""6M3-b"",""49.302202994003892"",""-67.69897498190403"",""5.68"",""1.6"",4.08,""5.13"",""27.7"",2021-05-31,""PPO.Godbout.2021"",""MiFishU"""
"155,""ADE_21_00436"",""Godbout"",""6M3-b"",""49.302202994003892"",""-67.69897498190403"",""5.68"",""1.6"",4.08,""5.13"",""27.7"",2021-05-31,""PPO.Godbout.2021"",""16Schord"""
"156,""ADE_21_00436"",""Godbout"",""6M3-b"",""49.302202994003892"",""-67.69897498190403"",""5.68"",""1.6"",4.08,""5.13"",""27.7"",2021-05-31,""PPO.Godbout.2021"",""COI"""
"157,""ADE_21_00437"",""Godbout"",""10M1-b"",""49.301013015210629"",""-67.699505975469947"",""10.68"",""2"",8.68,""3.57"",""28.7"",2021-05-31,""PPO.Godbout.2021"",""12S248"""
"158,""ADE_21_00437"",""Godbout"",""10M1-b"",""49.301013015210629"",""-67.699505975469947"",""10.68"",""2"",8.68,""3.57"",""28.7"",2021-05-31,""PPO.Godbout.2021"",""MiFishU"""
"159,""ADE_21_00437"",""Godbout"",""10M1-b"",""49.301013015210629"",""-67.699505975469947"",""10.68"",""2"",8.68,""3.57"",""28.7"",2021-05-31,""PPO.Godbout.2021"",""16Schord"""
"160,""ADE_21_00437"",""Godbout"",""10M1-b"",""49.301013015210629"",""-67.699505975469947"",""10.68"",""2"",8.68,""3.57"",""28.7"",2021-05-31,""PPO.Godbout.2021"",""COI"""
"161,""ADE_21_00438"",""Godbout"",""6M2-c"",""49.302292009815574"",""-67.699266001582146"",""5.7"",""1.1000000000000001"",4.6,""6.04"",""27.2"",2021-05-31,""PPO.Godbout.2021"",""12S248"""
"162,""ADE_21_00438"",""Godbout"",""6M2-c"",""49.302292009815574"",""-67.699266001582146"",""5.7"",""1.1000000000000001"",4.6,""6.04"",""27.2"",2021-05-31,""PPO.Godbout.2021"",""MiFishU"""
"163,""ADE_21_00438"",""Godbout"",""6M2-c"",""49.302292009815574"",""-67.699266001582146"",""5.7"",""1.1000000000000001"",4.6,""6.04"",""27.2"",2021-05-31,""PPO.Godbout.2021"",""16Schord"""
"164,""ADE_21_00438"",""Godbout"",""6M2-c"",""49.302292009815574"",""-67.699266001582146"",""5.7"",""1.1000000000000001"",4.6,""6.04"",""27.2"",2021-05-31,""PPO.Godbout.2021"",""COI"""
"165,""ADE_21_00439"",""Godbout"",""6M4-a"",""49.30202404037118"",""-67.698511965572834"",""5.99"",""1.6"",4.39,""4.34"",""28.25"",2021-05-31,""PPO.Godbout.2021"",""12S248"""
"166,""ADE_21_00439"",""Godbout"",""6M4-a"",""49.30202404037118"",""-67.698511965572834"",""5.99"",""1.6"",4.39,""4.34"",""28.25"",2021-05-31,""PPO.Godbout.2021"",""MiFishU"""
"167,""ADE_21_00439"",""Godbout"",""6M4-a"",""49.30202404037118"",""-67.698511965572834"",""5.99"",""1.6"",4.39,""4.34"",""28.25"",2021-05-31,""PPO.Godbout.2021"",""16Schord"""
"168,""ADE_21_00439"",""Godbout"",""6M4-a"",""49.30202404037118"",""-67.698511965572834"",""5.99"",""1.6"",4.39,""4.34"",""28.25"",2021-05-31,""PPO.Godbout.2021"",""COI"""
"169,""ADE_21_00440"",""Godbout"",""10M4-b"",""49.300799025222659"",""-67.698160009458661"",""11.56"",""2.4"",9.16,""3.18"",""29.06"",2021-05-31,""PPO.Godbout.2021"",""12S248"""
"170,""ADE_21_00440"",""Godbout"",""10M4-b"",""49.300799025222659"",""-67.698160009458661"",""11.56"",""2.4"",9.16,""3.18"",""29.06"",2021-05-31,""PPO.Godbout.2021"",""MiFishU"""
"171,""ADE_21_00440"",""Godbout"",""10M4-b"",""49.300799025222659"",""-67.698160009458661"",""11.56"",""2.4"",9.16,""3.18"",""29.06"",2021-05-31,""PPO.Godbout.2021"",""16Schord"""
"172,""ADE_21_00440"",""Godbout"",""10M4-b"",""49.300799025222659"",""-67.698160009458661"",""11.56"",""2.4"",9.16,""3.18"",""29.06"",2021-05-31,""PPO.Godbout.2021"",""COI"""
"173,""ADE_21_00441"",""Godbout"",""10M4-c"",""49.300799025222659"",""-67.698160009458661"",""11.56"",""2.4"",9.16,""3.18"",""29.06"",2021-05-31,""PPO.Godbout.2021"",""12S248"""
"174,""ADE_21_00441"",""Godbout"",""10M4-c"",""49.300799025222659"",""-67.698160009458661"",""11.56"",""2.4"",9.16,""3.18"",""29.06"",2021-05-31,""PPO.Godbout.2021"",""MiFishU"""
"175,""ADE_21_00441"",""Godbout"",""10M4-c"",""49.300799025222659"",""-67.698160009458661"",""11.56"",""2.4"",9.16,""3.18"",""29.06"",2021-05-31,""PPO.Godbout.2021"",""16Schord"""
"176,""ADE_21_00441"",""Godbout"",""10M4-c"",""49.300799025222659"",""-67.698160009458661"",""11.56"",""2.4"",9.16,""3.18"",""29.06"",2021-05-31,""PPO.Godbout.2021"",""COI"""
"177,""ADE_21_00442"",""Godbout"",""10M1-a"",""49.301013015210629"",""-67.699505975469947"",""10.68"",""2"",8.68,""3.57"",""28.7"",2021-05-31,""PPO.Godbout.2021"",""12S248"""
"178,""ADE_21_00442"",""Godbout"",""10M1-a"",""49.301013015210629"",""-67.699505975469947"",""10.68"",""2"",8.68,""3.57"",""28.7"",2021-05-31,""PPO.Godbout.2021"",""MiFishU"""
"179,""ADE_21_00442"",""Godbout"",""10M1-a"",""49.301013015210629"",""-67.699505975469947"",""10.68"",""2"",8.68,""3.57"",""28.7"",2021-05-31,""PPO.Godbout.2021"",""16Schord"""
"180,""ADE_21_00442"",""Godbout"",""10M1-a"",""49.301013015210629"",""-67.699505975469947"",""10.68"",""2"",8.68,""3.57"",""28.7"",2021-05-31,""PPO.Godbout.2021"",""COI"""
"181,""ADE_21_00443"",""Godbout"",""10M2-a"",""49.301003962755203"",""-67.699054023250937"",""11.07"",""2.2999999999999998"",8.77,""3.31"",""28.93"",2021-05-31,""PPO.Godbout.2021"",""12S248"""
"182,""ADE_21_00443"",""Godbout"",""10M2-a"",""49.301003962755203"",""-67.699054023250937"",""11.07"",""2.2999999999999998"",8.77,""3.31"",""28.93"",2021-05-31,""PPO.Godbout.2021"",""MiFishU"""
"183,""ADE_21_00443"",""Godbout"",""10M2-a"",""49.301003962755203"",""-67.699054023250937"",""11.07"",""2.2999999999999998"",8.77,""3.31"",""28.93"",2021-05-31,""PPO.Godbout.2021"",""16Schord"""
"184,""ADE_21_00443"",""Godbout"",""10M2-a"",""49.301003962755203"",""-67.699054023250937"",""11.07"",""2.2999999999999998"",8.77,""3.31"",""28.93"",2021-05-31,""PPO.Godbout.2021"",""COI"""
"185,""ADE_21_00444"",""Godbout"",""10M3-c"",""49.301159027963877"",""-67.698702989146113"",""11.23"",""2.2999999999999998"",8.93,""3.32"",""28.92"",2021-05-31,""PPO.Godbout.2021"",""12S248"""
"186,""ADE_21_00444"",""Godbout"",""10M3-c"",""49.301159027963877"",""-67.698702989146113"",""11.23"",""2.2999999999999998"",8.93,""3.32"",""28.92"",2021-05-31,""PPO.Godbout.2021"",""MiFishU"""
"187,""ADE_21_00444"",""Godbout"",""10M3-c"",""49.301159027963877"",""-67.698702989146113"",""11.23"",""2.2999999999999998"",8.93,""3.32"",""28.92"",2021-05-31,""PPO.Godbout.2021"",""16Schord"""
"188,""ADE_21_00444"",""Godbout"",""10M3-c"",""49.301159027963877"",""-67.698702989146113"",""11.23"",""2.2999999999999998"",8.93,""3.32"",""28.92"",2021-05-31,""PPO.Godbout.2021"",""COI"""
"189,""ADE_21_00445"",""Godbout"",""10M2-c"",""49.301003962755203"",""-67.699054023250937"",""11.07"",""2.2999999999999998"",8.77,""3.31"",""28.93"",2021-05-31,""PPO.Godbout.2021"",""12S248"""
"190,""ADE_21_00445"",""Godbout"",""10M2-c"",""49.301003962755203"",""-67.699054023250937"",""11.07"",""2.2999999999999998"",8.77,""3.31"",""28.93"",2021-05-31,""PPO.Godbout.2021"",""MiFishU"""
"191,""ADE_21_00445"",""Godbout"",""10M2-c"",""49.301003962755203"",""-67.699054023250937"",""11.07"",""2.2999999999999998"",8.77,""3.31"",""28.93"",2021-05-31,""PPO.Godbout.2021"",""16Schord"""
"192,""ADE_21_00445"",""Godbout"",""10M2-c"",""49.301003962755203"",""-67.699054023250937"",""11.07"",""2.2999999999999998"",8.77,""3.31"",""28.93"",2021-05-31,""PPO.Godbout.2021"",""COI"""
"193,""ADE_21_00446"",""Godbout"",""10M2-b"",""49.301003962755203"",""-67.699054023250937"",""11.07"",""2.2999999999999998"",8.77,""3.31"",""28.93"",2021-05-31,""PPO.Godbout.2021"",""12S248"""
"194,""ADE_21_00446"",""Godbout"",""10M2-b"",""49.301003962755203"",""-67.699054023250937"",""11.07"",""2.2999999999999998"",8.77,""3.31"",""28.93"",2021-05-31,""PPO.Godbout.2021"",""MiFishU"""
"195,""ADE_21_00446"",""Godbout"",""10M2-b"",""49.301003962755203"",""-67.699054023250937"",""11.07"",""2.2999999999999998"",8.77,""3.31"",""28.93"",2021-05-31,""PPO.Godbout.2021"",""16Schord"""
"196,""ADE_21_00446"",""Godbout"",""10M2-b"",""49.301003962755203"",""-67.699054023250937"",""11.07"",""2.2999999999999998"",8.77,""3.31"",""28.93"",2021-05-31,""PPO.Godbout.2021"",""COI"""
"197,""ADE_21_00447"",""Godbout"",""10M1-c"",""49.301013015210629"",""-67.699505975469947"",""10.68"",""2"",8.68,""3.57"",""28.7"",2021-05-31,""PPO.Godbout.2021"",""12S248"""
"198,""ADE_21_00447"",""Godbout"",""10M1-c"",""49.301013015210629"",""-67.699505975469947"",""10.68"",""2"",8.68,""3.57"",""28.7"",2021-05-31,""PPO.Godbout.2021"",""MiFishU"""
"199,""ADE_21_00447"",""Godbout"",""10M1-c"",""49.301013015210629"",""-67.699505975469947"",""10.68"",""2"",8.68,""3.57"",""28.7"",2021-05-31,""PPO.Godbout.2021"",""16Schord"""
"200,""ADE_21_00447"",""Godbout"",""10M1-c"",""49.301013015210629"",""-67.699505975469947"",""10.68"",""2"",8.68,""3.57"",""28.7"",2021-05-31,""PPO.Godbout.2021"",""COI"""
"201,""ADE_21_00448"",""Godbout"",""6M2-a"",""49.302292009815574"",""-67.699266001582146"",""5.7"",""1.1000000000000001"",4.6,""6.04"",""27.2"",2021-05-31,""PPO.Godbout.2021"",""12S248"""
"202,""ADE_21_00448"",""Godbout"",""6M2-a"",""49.302292009815574"",""-67.699266001582146"",""5.7"",""1.1000000000000001"",4.6,""6.04"",""27.2"",2021-05-31,""PPO.Godbout.2021"",""MiFishU"""
"203,""ADE_21_00448"",""Godbout"",""6M2-a"",""49.302292009815574"",""-67.699266001582146"",""5.7"",""1.1000000000000001"",4.6,""6.04"",""27.2"",2021-05-31,""PPO.Godbout.2021"",""16Schord"""
"204,""ADE_21_00448"",""Godbout"",""6M2-a"",""49.302292009815574"",""-67.699266001582146"",""5.7"",""1.1000000000000001"",4.6,""6.04"",""27.2"",2021-05-31,""PPO.Godbout.2021"",""COI"""
"205,""ADE_21_00449"",""Godbout"",""6M3-a"",""49.302202994003892"",""-67.69897498190403"",""5.68"",""1.6"",4.08,""5.13"",""27.7"",2021-05-31,""PPO.Godbout.2021"",""12S248"""
"206,""ADE_21_00449"",""Godbout"",""6M3-a"",""49.302202994003892"",""-67.69897498190403"",""5.68"",""1.6"",4.08,""5.13"",""27.7"",2021-05-31,""PPO.Godbout.2021"",""MiFishU"""
"207,""ADE_21_00449"",""Godbout"",""6M3-a"",""49.302202994003892"",""-67.69897498190403"",""5.68"",""1.6"",4.08,""5.13"",""27.7"",2021-05-31,""PPO.Godbout.2021"",""16Schord"""
"208,""ADE_21_00449"",""Godbout"",""6M3-a"",""49.302202994003892"",""-67.69897498190403"",""5.68"",""1.6"",4.08,""5.13"",""27.7"",2021-05-31,""PPO.Godbout.2021"",""COI"""
"209,""ADE_21_00450"",""Godbout"",""6M2-b"",""49.302292009815574"",""-67.699266001582146"",""5.7"",""1.1000000000000001"",4.6,""6.04"",""27.2"",2021-05-31,""PPO.Godbout.2021"",""12S248"""
"210,""ADE_21_00450"",""Godbout"",""6M2-b"",""49.302292009815574"",""-67.699266001582146"",""5.7"",""1.1000000000000001"",4.6,""6.04"",""27.2"",2021-05-31,""PPO.Godbout.2021"",""MiFishU"""
"211,""ADE_21_00450"",""Godbout"",""6M2-b"",""49.302292009815574"",""-67.699266001582146"",""5.7"",""1.1000000000000001"",4.6,""6.04"",""27.2"",2021-05-31,""PPO.Godbout.2021"",""16Schord"""
"212,""ADE_21_00450"",""Godbout"",""6M2-b"",""49.302292009815574"",""-67.699266001582146"",""5.7"",""1.1000000000000001"",4.6,""6.04"",""27.2"",2021-05-31,""PPO.Godbout.2021"",""COI"""
"213,""ADE_21_00451"",""Godbout"",""6M3-c"",""49.302202994003892"",""-67.69897498190403"",""5.68"",""1.6"",4.08,""5.13"",""27.7"",2021-05-31,""PPO.Godbout.2021"",""12S248"""
"214,""ADE_21_00451"",""Godbout"",""6M3-c"",""49.302202994003892"",""-67.69897498190403"",""5.68"",""1.6"",4.08,""5.13"",""27.7"",2021-05-31,""PPO.Godbout.2021"",""MiFishU"""
"215,""ADE_21_00451"",""Godbout"",""6M3-c"",""49.302202994003892"",""-67.69897498190403"",""5.68"",""1.6"",4.08,""5.13"",""27.7"",2021-05-31,""PPO.Godbout.2021"",""16Schord"""
"216,""ADE_21_00451"",""Godbout"",""6M3-c"",""49.302202994003892"",""-67.69897498190403"",""5.68"",""1.6"",4.08,""5.13"",""27.7"",2021-05-31,""PPO.Godbout.2021"",""COI"""
"217,""ADE_21_00452"",""Godbout"",""6M1-a"",""49.30243500508368"",""-67.69948803819716"",""4.9400000000000004"",""1.1000000000000001"",3.84,""6.45"",""26.8"",2021-05-31,""PPO.Godbout.2021"",""12S248"""
"218,""ADE_21_00452"",""Godbout"",""6M1-a"",""49.30243500508368"",""-67.69948803819716"",""4.9400000000000004"",""1.1000000000000001"",3.84,""6.45"",""26.8"",2021-05-31,""PPO.Godbout.2021"",""MiFishU"""
"219,""ADE_21_00452"",""Godbout"",""6M1-a"",""49.30243500508368"",""-67.69948803819716"",""4.9400000000000004"",""1.1000000000000001"",3.84,""6.45"",""26.8"",2021-05-31,""PPO.Godbout.2021"",""16Schord"""
"220,""ADE_21_00452"",""Godbout"",""6M1-a"",""49.30243500508368"",""-67.69948803819716"",""4.9400000000000004"",""1.1000000000000001"",3.84,""6.45"",""26.8"",2021-05-31,""PPO.Godbout.2021"",""COI"""
"221,""ADE_21_00453"",""Godbout"",""10M4-a"",""49.300799025222659"",""-67.698160009458661"",""11.56"",""2.4"",9.16,""3.18"",""29.06"",2021-05-31,""PPO.Godbout.2021"",""12S248"""
"222,""ADE_21_00453"",""Godbout"",""10M4-a"",""49.300799025222659"",""-67.698160009458661"",""11.56"",""2.4"",9.16,""3.18"",""29.06"",2021-05-31,""PPO.Godbout.2021"",""MiFishU"""
"223,""ADE_21_00453"",""Godbout"",""10M4-a"",""49.300799025222659"",""-67.698160009458661"",""11.56"",""2.4"",9.16,""3.18"",""29.06"",2021-05-31,""PPO.Godbout.2021"",""16Schord"""
"224,""ADE_21_00453"",""Godbout"",""10M4-a"",""49.300799025222659"",""-67.698160009458661"",""11.56"",""2.4"",9.16,""3.18"",""29.06"",2021-05-31,""PPO.Godbout.2021"",""COI"""
"225,""ADE_21_00454"",""Godbout"",""10M3-b"",""49.301159027963877"",""-67.698702989146113"",""11.23"",""2.2999999999999998"",8.93,""3.32"",""28.92"",2021-05-31,""PPO.Godbout.2021"",""12S248"""
"226,""ADE_21_00454"",""Godbout"",""10M3-b"",""49.301159027963877"",""-67.698702989146113"",""11.23"",""2.2999999999999998"",8.93,""3.32"",""28.92"",2021-05-31,""PPO.Godbout.2021"",""MiFishU"""
"227,""ADE_21_00454"",""Godbout"",""10M3-b"",""49.301159027963877"",""-67.698702989146113"",""11.23"",""2.2999999999999998"",8.93,""3.32"",""28.92"",2021-05-31,""PPO.Godbout.2021"",""16Schord"""
"228,""ADE_21_00454"",""Godbout"",""10M3-b"",""49.301159027963877"",""-67.698702989146113"",""11.23"",""2.2999999999999998"",8.93,""3.32"",""28.92"",2021-05-31,""PPO.Godbout.2021"",""COI"""
"229,""ADE_21_00456"",""Godbout"",""10M3-a"",""49.301159027963877"",""-67.698702989146113"",""11.23"",""2.2999999999999998"",8.93,""3.32"",""28.92"",2021-05-31,""PPO.Godbout.2021"",""12S248"""
"230,""ADE_21_00456"",""Godbout"",""10M3-a"",""49.301159027963877"",""-67.698702989146113"",""11.23"",""2.2999999999999998"",8.93,""3.32"",""28.92"",2021-05-31,""PPO.Godbout.2021"",""MiFishU"""
"231,""ADE_21_00456"",""Godbout"",""10M3-a"",""49.301159027963877"",""-67.698702989146113"",""11.23"",""2.2999999999999998"",8.93,""3.32"",""28.92"",2021-05-31,""PPO.Godbout.2021"",""16Schord"""
"232,""ADE_21_00456"",""Godbout"",""10M3-a"",""49.301159027963877"",""-67.698702989146113"",""11.23"",""2.2999999999999998"",8.93,""3.32"",""28.92"",2021-05-31,""PPO.Godbout.2021"",""COI"""
"233,""ADE_21_00457"",""Godbout"",""6M1-b"",""49.30243500508368"",""-67.69948803819716"",""4.9400000000000004"",""1.1000000000000001"",3.84,""6.45"",""26.8"",2021-05-31,""PPO.Godbout.2021"",""12S248"""
"234,""ADE_21_00457"",""Godbout"",""6M1-b"",""49.30243500508368"",""-67.69948803819716"",""4.9400000000000004"",""1.1000000000000001"",3.84,""6.45"",""26.8"",2021-05-31,""PPO.Godbout.2021"",""MiFishU"""
"235,""ADE_21_00457"",""Godbout"",""6M1-b"",""49.30243500508368"",""-67.69948803819716"",""4.9400000000000004"",""1.1000000000000001"",3.84,""6.45"",""26.8"",2021-05-31,""PPO.Godbout.2021"",""16Schord"""
"236,""ADE_21_00457"",""Godbout"",""6M1-b"",""49.30243500508368"",""-67.69948803819716"",""4.9400000000000004"",""1.1000000000000001"",3.84,""6.45"",""26.8"",2021-05-31,""PPO.Godbout.2021"",""COI"""
"237,""ADE_21_00458"",""Godbout"",""6M4-c"",""49.30202404037118"",""-67.698511965572834"",""5.99"",""1.6"",4.39,""4.34"",""28.25"",2021-05-31,""PPO.Godbout.2021"",""12S248"""
"238,""ADE_21_00458"",""Godbout"",""6M4-c"",""49.30202404037118"",""-67.698511965572834"",""5.99"",""1.6"",4.39,""4.34"",""28.25"",2021-05-31,""PPO.Godbout.2021"",""MiFishU"""
"239,""ADE_21_00458"",""Godbout"",""6M4-c"",""49.30202404037118"",""-67.698511965572834"",""5.99"",""1.6"",4.39,""4.34"",""28.25"",2021-05-31,""PPO.Godbout.2021"",""16Schord"""
"240,""ADE_21_00458"",""Godbout"",""6M4-c"",""49.30202404037118"",""-67.698511965572834"",""5.99"",""1.6"",4.39,""4.34"",""28.25"",2021-05-31,""PPO.Godbout.2021"",""COI"""
"241,""ADE_21_00459"",""Godbout"",""14M4-c"",""49.299075035378337"",""-67.698079962283373"",""17.66"",""2.8"",14.86,""1.79"",""30.85"",2021-06-03,""PPO.Godbout.2021"",""12S248"""
"242,""ADE_21_00459"",""Godbout"",""14M4-c"",""49.299075035378337"",""-67.698079962283373"",""17.66"",""2.8"",14.86,""1.79"",""30.85"",2021-06-03,""PPO.Godbout.2021"",""MiFishU"""
"243,""ADE_21_00459"",""Godbout"",""14M4-c"",""49.299075035378337"",""-67.698079962283373"",""17.66"",""2.8"",14.86,""1.79"",""30.85"",2021-06-03,""PPO.Godbout.2021"",""16Schord"""
"244,""ADE_21_00459"",""Godbout"",""14M4-c"",""49.299075035378337"",""-67.698079962283373"",""17.66"",""2.8"",14.86,""1.79"",""30.85"",2021-06-03,""PPO.Godbout.2021"",""COI"""
"245,""ADE_21_00460"",""Godbout"",""2M2-b"",""49.302728958427906"",""-67.698640963062644"",""4.3499999999999996"",""2.8"",1.55,""7.06"",""26.39"",2021-06-03,""PPO.Godbout.2021"",""12S248"""
"246,""ADE_21_00460"",""Godbout"",""2M2-b"",""49.302728958427906"",""-67.698640963062644"",""4.3499999999999996"",""2.8"",1.55,""7.06"",""26.39"",2021-06-03,""PPO.Godbout.2021"",""MiFishU"""
"247,""ADE_21_00460"",""Godbout"",""2M2-b"",""49.302728958427906"",""-67.698640963062644"",""4.3499999999999996"",""2.8"",1.55,""7.06"",""26.39"",2021-06-03,""PPO.Godbout.2021"",""16Schord"""
"248,""ADE_21_00460"",""Godbout"",""2M2-b"",""49.302728958427906"",""-67.698640963062644"",""4.3499999999999996"",""2.8"",1.55,""7.06"",""26.39"",2021-06-03,""PPO.Godbout.2021"",""COI"""
